time	x	y	z	Vx	Vy	Vz
755145636.0000000000000000	-2876786.9726751632988453	-5347584.7612516637891531	2900174.7142371023073792	-2543.9273020025520964	-2367.2937141521274498	-6867.2505415378127509
755145646.0000000000000000	-2902037.5207896358333528	-5370907.4035221245139837	2831313.4624827746301889	-2506.1271296713671290	-2297.1836241170331050	-6904.8493769897422681
755145656.0000000000000000	-2926908.4197196303866804	-5393527.4267886551097035	2762080.7436892879195511	-2467.9982963459178791	-2226.7714539436292398	-6941.5431247744400025
755145666.0000000000000000	-2951396.4078674325719476	-5415441.8565380563959479	2692485.6332709752023220	-2429.5458119231739147	-2156.0664682518781774	-6977.3268974387856360
755145676.0000000000000000	-2975498.2739567202515900	-5436647.8111107125878334	2622537.2549130399711430	-2390.7747306722885696	-2085.0779729265295828	-7012.1959283894066175
755145686.0000000000000000	-2999210.8574729044921696	-5457142.5021068630740047	2552244.7793591571971774	-2351.6901505572400310	-2013.8153138404356923	-7046.1455726502945254
755145696.0000000000000000	-3022531.0490966560319066	-5476923.2347800619900227	2481617.4231915846467018	-2312.2972125510009391	-1942.2878755686006116	-7079.1713076026071576
755145706.0000000000000000	-3045455.7911305311135948	-5495987.4084177324548364	2410664.4476039684377611	-2272.6010999413419995	-1870.5050800931933281	-7111.2687337063816813
755145716.0000000000000000	-3067982.0779186151921749	-5514332.5167087269946933	2339395.1571670211851597	-2232.6070376283728365	-1798.4763854997650014	-7142.4335752039060026
755145726.0000000000000000	-3090106.9562590979039669	-5531956.1480978047475219	2267818.8985872599296272	-2192.3202914139365021	-1726.2112846649142739	-7172.6616808044809659
755145736.0000000000000000	-3111827.5258097052574158	-5548855.9861269472166896	2195945.0594589919783175	-2151.7461672829695090	-1653.7193039356509416	-7201.9490243503287275
755145746.0000000000000000	-3133140.9394859042949975	-5565029.8097634259611368	2123783.0670097339898348	-2110.8900106769510785	-1581.0100018007158269	-7230.2917054633899170
755145756.0000000000000000	-3154044.4038518024608493	-5580475.4937145421281457	2051342.3868392629083246	-2069.7572057595634760	-1508.0929675541183315	-7257.6859501727703901
755145766.0000000000000000	-3174535.1795036671683192	-5595191.0087289661169052	1978632.5216524871066213	-2028.3531746746939461	-1434.9778199511579260	-7284.1281115226029215
755145776.0000000000000000	-3194610.5814459859393537	-5609174.4218846019357443	1905663.0099863403011113	-1986.6833767969103519	-1361.6742058572069709	-7309.6146701600882807
755145786.0000000000000000	-3214267.9794599940069020	-5622423.8968629008159041	1832443.4249308938160539	-1944.7533079745476243	-1288.1917988895283997	-7334.1422349034837680
755145796.0000000000000000	-3233504.7984645976684988	-5634937.6942095626145601	1758983.3728448902256787	-1902.5684997655480402	-1214.5402980524161194	-7357.7075432898309373
755145806.0000000000000000	-3252318.5188696207478642	-5646714.1715815523639321	1685292.4920659025665373	-1860.1345186661983462	-1140.7294263659441640	-7380.3074621022005886
755145816.0000000000000000	-3270706.6769213015213609	-5657751.7839803798124194	1611380.4516153237782419	-1817.4569653329147059	-1066.7689294886213247	-7401.9389878762440276
755145826.0000000000000000	-3288666.8650399744510651	-5668049.0839715702459216	1537256.9498983945231885	-1774.5414737972275816	-992.6685743342459318	-7422.5992473858614176
755145836.0000000000000000	-3306196.7321498701348901	-5677604.7218902809545398	1462931.7133994812611490	-1731.3937106741248044	-918.4381476832683120	-7442.2854981077807679
755145846.0000000000000000	-3323293.9840009622275829	-5686417.4460330000147223	1388414.4953728124964982	-1688.0193743639140393	-844.0874547889649193	-7460.9951286648702080
755145856.0000000000000000	-3339956.3834828059189022	-5694486.1028352864086628	1313715.0745288906618953	-1644.4241942477674456	-769.6263179787379158	-7478.7256592479952815
755145866.0000000000000000	-3356181.7509302962571383	-5701809.6370355002582073	1238843.2537167931441218	-1600.6139298771195172	-695.0645752508561372	-7495.4747420162584604
755145876.0000000000000000	-3371967.9644212946295738	-5708387.0918244738131762	1163808.8586025789845735	-1556.5943701570874964	-620.4120788669562216	-7511.2401614754489856
755145886.0000000000000000	-3387312.9600660582073033	-5714217.6089810952544212	1088621.7363440212793648	-1512.3713325240917129	-545.6786939406285910	-7526.0198348345484192
755145896.0000000000000000	-3402214.7322884160093963	-5719300.4289937522262335	1013291.7542618843726814	-1467.9506621178543355	-470.8742970224150781	-7539.8118123401463890
755145906.0000000000000000	-3416671.3340986412949860	-5723634.8911676146090031	937828.7985079691279680	-1423.3382309479572996	-396.0087746815489709	-7552.6142775886191885
755145916.0000000000000000	-3430680.8773579597473145	-5727220.4337177183479071	862242.7727301464183256	-1378.5399370551472202	-321.0920220847703490	-7564.4255478159457198
755145926.0000000000000000	-3444241.5330346464179456	-5730056.5938478223979473	786543.5967346061952412	-1333.5617036675730560	-246.1339415725546189	-7575.2440741650334530
755145936.0000000000000000	-3457351.5314516611397266	-5732143.0078150192275643	710741.2051455455366522	-1288.4094783521502450	-171.1444412330920670	-7585.0684419304425319
755145946.0000000000000000	-3470009.1625257730484009	-5733479.4109800709411502	634845.5460625232663006	-1243.0892321612445812	-96.1334334743617802	-7593.8973707803961588
755145956.0000000000000000	-3482212.7759981299750507	-5734065.6378434635698795	558866.5797157078050077	-1197.6069587748729646	-21.1108335946428127	-7601.7297149559835816
755145966.0000000000000000	-3493960.7816562275402248	-5733901.6220671571791172	482814.2771192485233769	-1151.9686736386217945	53.9134416481902861	-7608.5644634474701888
755145976.0000000000000000	-3505251.6495472383685410	-5732987.3964820234104991	406698.6187229974893853	-1106.1804130974833242	128.9294754682400708	-7614.4007401476246741
755145986.0000000000000000	-3516083.9101826576516032	-5731323.0930809658020735	330529.5930628142086789	-1060.2482335258171133	203.9273524836768843	-7619.2378039820086997
755145996.0000000000000000	-3526456.1547342324629426	-5728908.9429977182298899	254317.1954096824629232	-1014.1782104536424640	278.8971601489969316	-7623.0750490161517519
755146006.0000000000000000	-3536367.0352211347781122	-5725745.2764713214710355	178071.4264178710000124	-967.9764376894715951	353.8289901870947460	-7625.9120045395757188
755146016.0000000000000000	-3545815.2646883470006287	-5721832.5227962797507644	101802.2907723703829106	-921.6490264398936461	428.7129400207980439	-7627.7483351266109821
755146026.0000000000000000	-3554799.6173762278631330	-5717171.2102584075182676	25519.7958358375180978	-875.2021044261243787	503.5391142035102803	-7628.5838406739885613
755146036.0000000000000000	-3563318.9288812298327684	-5711761.9660563757643104	-50766.0497047194367042	-828.6418149977357643	578.2976258486069128	-7628.4184564151719314
755146046.0000000000000000	-3571372.0963077405467629	-5705605.5162089737132192	-127045.2371912830858491	-781.9743162437819137	652.9785980572308972	-7627.2522529114239660
755146056.0000000000000000	-3578958.0784110222011805	-5698702.6854480961337686	-203307.7593479632050730	-735.2057801015395171	727.5721653441339640	-7625.0854360196026391
755146066.0000000000000000	-3586075.8957312298007309	-5691054.3970974907279015	-279543.6116336946142837	-688.3423914630826630	802.0684750612076641	-7621.9183468366918532
755146076.0000000000000000	-3592724.6307184831239283	-5682661.6729372786357999	-355742.7935942644253373	-641.3903472799117935	876.4576888183530627	-7617.7514616210874010
755146086.0000000000000000	-3598903.4278489761054516	-5673525.6330542843788862	-431895.3102134355576709	-594.3558556658592806	950.7299839013347764	-7612.5853916906589802
755146096.0000000000000000	-3604611.4937321101315320	-5663647.4956781985238194	-507991.1732629353646189	-547.2451349984938815	1024.8755546862685151	-7606.4208832976300982
755146106.0000000000000000	-3609848.0972086307592690	-5653028.5770036196336150	-584020.4026510771363974	-500.0644130192463876	1098.8846140503919742	-7599.2588174803177026
755146116.0000000000000000	-3614612.5694397646002471	-5641670.2909980053082108	-659973.0277697833953425	-452.8199259324821355	1172.7473947787702855	-7591.1002098917915646
755146126.0000000000000000	-3618904.3039873391389847	-5629574.1491955779492855	-735839.0888397808885202	-405.5179175037429786	1246.4541509665896228	-7581.9462106055152617
755146136.0000000000000000	-3622722.7568848836235702	-5616741.7604772327467799	-811608.6382537371246144	-358.1646381573839335	1319.9951594166932409	-7571.7981038980478843
755146146.0000000000000000	-3626067.4466997035779059	-5603174.8308364944532514	-887271.7419171095825732	-310.7663440738291456	1393.3607210320192280	-7560.6573080088892311
755146156.0000000000000000	-3628937.9545859266072512	-5588875.1631315751001239	-962818.4805864791851491	-263.3292962866713083	1466.5411622025985707	-7548.5253748775703571
755146166.0000000000000000	-3631333.9243285208940506	-5573844.6568235950544477	-1038238.9512051421916112	-215.8597597798392087	1539.5268361867786098	-7535.4039898580804220
755146176.0000000000000000	-3633255.0623782840557396	-5558085.3077010167762637	-1113523.2682357323355973	-168.3640025850569657	1612.3081244863360553	-7521.2949714107626278
755146186.0000000000000000	-3634701.1378778121434152	-5541599.2075903611257672	-1188661.5649896508548409	-120.8482948798189227	1684.8754382151505524	-7506.2002707717874728
755146196.0000000000000000	-3635671.9826784483157098	-5524388.5440532742068172	-1263643.9949530791491270	-73.3189080861018425	1757.2192194611118339	-7490.1219716003497524
755146206.0000000000000000	-3636167.4913482265546918	-5506455.6000700034201145	-1338460.7331093521788716	-25.7821139700369102	1829.3299426409375883	-7473.0622896037202736
755146216.0000000000000000	-3636187.6211708160117269	-5487802.7537093674764037	-1413101.9772574733942747	21.7558162572374414	1901.1981158475819029	-7455.0235721403141724
755146226.0000000000000000	-3635732.3921354808844626	-5468432.4777852892875671	-1487557.9493265505880117	69.2886128373237682	1972.8142821899216415	-7436.0082978009331782
755146236.0000000000000000	-3634801.8869180707260966	-5448347.3394999718293548	-1561818.8966859353240579	116.8100083606952211	2044.1690211244090278	-7416.0190759683509896
755146246.0000000000000000	-3633396.2508530593477190	-5427550.0000737989321351	-1635875.0934508508071303	164.3137386609908788	2115.2529497783871193	-7395.0586463554236616
755146256.0000000000000000	-3631515.6918966495431960	-5406043.2143620429560542	-1709716.8417832951527089	211.7935437072616196	2186.0567242647662169	-7373.1298785219114507
755146266.0000000000000000	-3629160.4805809669196606	-5383829.8304584762081504	-1783334.4731880060862750	259.2431684939532488	2256.5710409877660823	-7350.2357713702094770
755146276.0000000000000000	-3626330.9499593675136566	-5360912.7892859661951661	-1856718.3498032786883414	306.6563639284166243	2326.7866379394367868	-7326.3794526201891131
755146286.0000000000000000	-3623027.4955428801476955	-5337295.1241741543635726	-1929858.8656864289660007	354.0268877157345173	2396.6942959866710225	-7301.5641782633692856
755146296.0000000000000000	-3619250.5752278193831444	-5312979.9604243114590645	-2002746.4480936946347356	401.3485052406604154	2466.2848401484338865	-7275.7933319966305135
755146306.0000000000000000	-3615000.7092145900242031	-5287970.5148614766076207	-2075371.5587543740402907	448.6149904464631959	2535.5491408629313810	-7249.0704246357081502
755146316.0000000000000000	-3610278.4799177218228579	-5262270.0953739676624537	-2147724.6951389983296394	495.8201267104782914	2604.4781152444602412	-7221.3990935086967511
755146326.0000000000000000	-3605084.5318671665154397	-5235882.1004403820261359	-2219796.3917213398963213	542.9577077161650323	2673.0627283296744281	-7192.7831018298129493
755146336.0000000000000000	-3599419.5716008902527392	-5208810.0186441866680980	-2291577.2212340617552400	590.0215383214746225	2741.2939943130145366	-7163.2263380536596742
755146346.0000000000000000	-3593284.3675488033331931	-5181057.4281760090962052	-2363057.7959178118035197	637.0054354233370759	2809.1629777710595590	-7132.7328152102645618
755146356.0000000000000000	-3586679.7499080654233694	-5152627.9963237419724464	-2434228.7687635733745992	683.9032288180762862	2876.6607948755568032	-7101.3066702211417578
755146366.0000000000000000	-3579606.6105098067782819	-5123525.4789505722001195	-2505080.8347480832599103	730.7087620575678102	2943.7786145948994090	-7068.9521631966563291
755146376.0000000000000000	-3572065.9026773106306791	-5093753.7199610583484173	-2575604.7320621283724904	777.4158933009560997	3010.5076598838277278	-7035.6736767149714069
755146386.0000000000000000	-3564058.6410757005214691	-5063316.6507553672417998	-2645791.2433315441012383	824.0184961617522958	3076.8392088611371946	-7001.4757150828500016
755146396.0000000000000000	-3555585.9015531814657152	-5032218.2896717963740230	-2715631.1968307299539447	870.5104605501372816	3142.7645959751807823	-6966.3629035786152599
755146406.0000000000000000	-3546648.8209738819859922	-5000462.7414177022874355	-2785115.4676885055378079	916.8856935102976422	3208.2752131569664016	-6930.3399876775501980
755146416.0000000000000000	-3537248.5970423496328294	-4968054.1964889606460929	-2854234.9790861355140805	963.1381200526275279	3273.3625109606532533	-6893.4118322600452302
755146426.0000000000000000	-3527386.4881197488866746	-4934996.9305780855938792	-2922980.7034473521634936	1009.2616839806327107	3338.0179996912597744	-6855.5834208027936256
755146436.0000000000000000	-3517063.8130318187177181	-4901295.3039711369201541	-2991343.6636202023364604	1055.2503487123765353	3402.2332505194062833	-6816.8598545533468496
755146446.0000000000000000	-3506281.9508686433546245	-4866953.7609335435554385	-3059314.9340505627915263	1101.0980980963136062	3465.9998965829204280	-6777.2463516883371994
755146456.0000000000000000	-3495042.3407762916758657	-4831976.8290849803015590	-3126885.6419471544213593	1146.7989372213592105	3529.3096340751430944	-6736.7482464556906052
